org_id,organization_name,industry,company_size,employees,system_id,system_name,system_type,age_years,operating_system,authentication_method,primary_protocol,has_api,supports_mfa,encryption_standard,session_based_auth,continuous_auth_capable,zta_compatibility_score,integration_difficulty,system_criticality,replacement_cost_usd,active_users,avg_auth_frequency_hours,lateral_movement_risk,vendor_support_available,compliance_requirements,network_segmentation,logging_capability,patch_frequency_months,integration_approach_recommended,days_since_last_incident,auth_failures_per_day,avg_session_duration_minutes,privileged_accounts_count
ORG374,National Government Inc,Government,Enterprise,21180,SYS374,LegacyMainframe57,Mainframe,18,Windows Server 2008,LDAP,FTP,No,No,SSL 2.0,Yes,No,4.48,High,Critical,18064091,2045,18.84,High,Yes,ISO 27001,Basic,Moderate,2,Identity Proxy,140,50,47,186
ORG375,Delta Banking Corp,Banking,Enterprise,44268,SYS375,LegacyClient-Server29,Client-Server,16,Red Hat Linux 5,LDAP,HTTP,No,No,SSL 2.0,Yes,No,3.68,High,High,5817510,2826,22.86,High,No,PCI-DSS,None,Basic,25,Identity Proxy,245,6,37,132
ORG376,Global Healthcare Group,Healthcare,Large,8804,SYS376,LegacyMonolithicWebApp2,Monolithic Web App,7,Windows Server 2008,Certificate-based,JDBC,No,No,AES-256,Yes,No,9.92,Low,High,5618853,1609,14.32,Low,Yes,HIPAA,Advanced,Moderate,12,Identity Proxy,473,27,195,54
ORG377,Global Energy Inc,Energy,Medium,951,SYS377,LegacyClient-Server43,Client-Server,20,Red Hat Linux 5,Password-only,ODBC,No,No,TLS 1.0,Yes,No,2.42,Very High,Low,2157766,254,20.28,Critical,No,None,None,Basic,28,Replacement Required,78,357,196,25
ORG378,Global Manufacturing Inc,Manufacturing,Large,9242,SYS378,LegacyDesktopApplication80,Desktop Application,20,Oracle Linux 6,NTLM,SMB,No,No,3DES,Yes,No,3.55,High,Medium,2600945,1546,18.25,High,Yes,GDPR,None,Basic,13,Identity Proxy,345,12,188,60
ORG379,National Healthcare Systems,Healthcare,Small,241,SYS379,LegacyERPSystem83,ERP System,9,Red Hat Linux 5,Kerberos,RDP,No,No,TLS 1.1,Yes,No,6.48,Medium,High,5867293,66,19.83,Medium,Yes,HIPAA,Basic,Moderate,14,Identity Proxy,690,46,432,5
ORG380,United Government Corp,Government,Large,3877,SYS380,LegacyDesktopApplication25,Desktop Application,15,Red Hat Linux 5,Kerberos,JDBC,No,No,TLS 1.1,Yes,No,5.81,Medium,Medium,1960401,1907,19.14,Medium,Yes,ISO 27001,Basic,Comprehensive,11,Identity Proxy,817,45,33,47
ORG381,International Banking Systems,Banking,Large,3160,SYS381,LegacyLegacyDatabase82,Legacy Database,7,Windows Server 2008,Kerberos,ODBC,Yes,Yes,TLS 1.1,Yes,No,10.0,Low,Critical,17863298,1456,12.98,Low,Yes,PCI-DSS,Advanced,Moderate,4,API Gateway,545,43,157,64
ORG382,National Retail Inc,Retail,Medium,1486,SYS382,LegacyClient-Server33,Client-Server,15,Windows Server 2012,Certificate-based,Telnet,No,No,AES-128,Yes,No,6.88,Medium,Medium,2470627,321,20.17,Medium,No,None,Basic,Comprehensive,30,Identity Proxy,450,24,334,20
ORG383,Prime Energy Systems,Energy,Large,5716,SYS383,LegacyEmbeddedSystem63,Embedded System,27,UNIX AIX,None,SOAP,No,No,None,No,No,1.0,Very High,Medium,3105222,816,155.92,Critical,Yes,None,None,Basic,21,Replacement Required,237,262,232,79
ORG384,Prime Government Corp,Government,Large,6820,SYS384,LegacyClient-Server90,Client-Server,16,Windows Server 2003,NTLM,RDP,No,No,SSL 2.0,Yes,No,3.99,High,Medium,2067657,1979,13.58,High,No,ISO 27001,None,Basic,34,Network Overlay,247,20,154,115
ORG385,National Manufacturing Systems,Manufacturing,Medium,1433,SYS385,LegacyMonolithicWebApp76,Monolithic Web App,9,Red Hat Linux 5,Kerberos,HTTP,No,No,TLS 1.1,Yes,No,7.29,Low,Low,1054245,461,17.38,Low,Yes,None,Advanced,Comprehensive,11,Identity Proxy,802,21,384,20
ORG386,Omega Government Systems,Government,Large,8165,SYS386,LegacyClient-Server22,Client-Server,11,Oracle Linux 6,Kerberos,LDAP,No,No,AES-256,Yes,No,7.75,Low,Medium,2032964,1130,8.1,Low,Yes,FISMA,Basic,Moderate,9,Identity Proxy,436,49,243,70
ORG387,Gamma Manufacturing Corp,Manufacturing,Medium,1942,SYS387,LegacyMonolithicWebApp38,Monolithic Web App,8,Windows Server 2012,Kerberos,JDBC,Yes,No,AES-128,Yes,No,10.0,Low,High,2642807,130,20.0,Low,Yes,None,Basic,Comprehensive,20,API Gateway,1006,44,85,11
ORG388,Omega Healthcare Systems,Healthcare,Medium,1067,SYS388,LegacyClient-Server61,Client-Server,15,Windows Server 2008,Kerberos,SOAP,No,No,AES-128,Yes,No,7.35,Low,Critical,7524357,236,20.03,Low,Yes,GDPR,Advanced,Moderate,2,Identity Proxy,899,5,222,16
ORG389,Omega Education Inc,Education,Large,4758,SYS389,LegacyDesktopApplication48,Desktop Application,20,Red Hat Linux 5,LDAP,SSH,No,No,TLS 1.0,Yes,No,3.66,High,High,3240088,1229,21.97,High,Yes,None,None,Moderate,18,Identity Proxy,43,43,92,110
ORG390,Beta Insurance Group,Insurance,Large,7398,SYS390,LegacyERPSystem55,ERP System,13,Windows Server 2012,Kerberos,HTTP,No,No,AES-256,Yes,No,8.58,Low,Low,1354359,1797,13.76,Low,Yes,None,Basic,Comprehensive,13,Identity Proxy,986,36,234,142
ORG391,Delta Insurance Inc,Insurance,Enterprise,16584,SYS391,LegacyFileServer22,File Server,9,Red Hat Linux 5,Kerberos,JDBC,Yes,No,AES-256,Yes,No,10.0,Low,Critical,19268434,2356,12.82,Low,Yes,GDPR,Basic,Moderate,4,API Gateway,483,35,369,149
ORG392,Beta Healthcare Group,Healthcare,Small,416,SYS392,LegacyMainframe49,Mainframe,20,Red Hat Linux 5,LDAP,LDAP,No,No,3DES,Yes,No,3.77,High,High,6990896,95,9.97,High,Yes,GDPR,None,Moderate,8,Network Overlay,144,41,422,8
ORG393,National Energy Inc,Energy,Large,8432,SYS393,LegacyFileServer50,File Server,8,Red Hat Linux 5,LDAP,FTP,No,No,TLS 1.1,Yes,No,6.51,Medium,Medium,1197296,737,17.17,Medium,Yes,None,Basic,Comprehensive,18,Identity Proxy,955,5,189,18
ORG394,Alpha Energy Solutions,Energy,Medium,1248,SYS394,LegacyMonolithicWebApp41,Monolithic Web App,13,Red Hat Linux 5,Active Directory,RDP,No,No,TLS 1.1,Yes,No,5.74,Medium,High,2906919,251,21.4,Medium,Yes,ISO 27001,Basic,Comprehensive,10,Identity Proxy,980,23,104,20
ORG395,Gamma Government Corp,Government,Large,7642,SYS395,LegacyClient-Server71,Client-Server,14,Windows Server 2012,Kerberos,SOAP,No,No,AES-128,Yes,No,7.74,Low,High,5798267,1182,10.44,Low,Yes,FISMA,Advanced,Moderate,11,Identity Proxy,864,30,183,116
ORG396,Omega Energy Systems,Energy,Medium,1889,SYS396,LegacyERPSystem84,ERP System,10,Windows Server 2012,Certificate-based,FTP,No,No,AES-256,Yes,No,9.12,Low,High,5871610,199,19.22,Low,Yes,GDPR,Basic,Moderate,10,Identity Proxy,696,42,473,16
ORG397,United Manufacturing Inc,Manufacturing,Large,5620,SYS397,LegacyERPSystem7,ERP System,9,Red Hat Linux 5,Kerberos,SSH,Yes,No,TLS 1.1,Yes,No,9.47,Low,Critical,18079545,1678,9.63,Low,Yes,None,Basic,Comprehensive,6,API Gateway,537,8,79,81
ORG398,Alpha Healthcare Corp,Healthcare,Enterprise,32184,SYS398,LegacyFileServer15,File Server,7,Windows Server 2012,Kerberos,HTTP,No,No,AES-128,Yes,No,10.0,Low,Medium,1584507,3537,20.41,Low,Yes,GDPR,Advanced,Comprehensive,18,Identity Proxy,646,45,364,196
ORG399,National Healthcare Solutions,Healthcare,Small,378,SYS399,LegacyLegacyDatabase63,Legacy Database,5,Windows Server 2012,LDAP,FTP,Yes,No,AES-128,Yes,No,10.0,Low,High,2751426,83,10.0,Low,Yes,HIPAA,Advanced,Moderate,18,API Gateway,1082,6,231,5
ORG400,Beta Healthcare Corp,Healthcare,Large,6791,SYS400,LegacyClient-Server65,Client-Server,13,Windows Server 2008,Kerberos,ODBC,No,No,AES-256,Yes,No,7.03,Low,High,5657594,1143,9.97,Low,Yes,HIPAA,Advanced,Moderate,8,Identity Proxy,940,21,465,91
ORG401,Beta Government Corp,Government,Medium,1615,SYS401,LegacyMonolithicWebApp31,Monolithic Web App,11,Windows Server 2008,Kerberos,LDAP,No,No,TLS 1.1,Yes,No,7.23,Low,Medium,1607648,437,16.55,Low,Yes,FISMA,Basic,Comprehensive,22,Identity Proxy,725,43,305,26
ORG402,Omega Banking Inc,Banking,Medium,1114,SYS402,LegacyLegacyDatabase92,Legacy Database,7,Red Hat Linux 5,LDAP,LDAP,No,No,TLS 1.1,Yes,No,7.77,Low,Critical,16601313,183,14.4,Low,Yes,PCI-DSS,Basic,Comprehensive,6,Identity Proxy,511,39,134,4
ORG403,Omega Education Inc,Education,Large,7307,SYS403,LegacyMonolithicWebApp29,Monolithic Web App,11,Red Hat Linux 5,LDAP,RDP,No,No,AES-128,Yes,No,7.39,Low,Medium,1381290,1053,9.99,Low,Yes,None,Basic,Moderate,16,Identity Proxy,1020,10,215,97
ORG404,Global Government Inc,Government,Small,243,SYS404,LegacyLegacyDatabase45,Legacy Database,11,Windows Server 2008,Active Directory,Telnet,No,No,AES-256,Yes,No,8.79,Low,High,5544963,72,9.53,Low,Yes,ISO 27001,Basic,Comprehensive,9,Identity Proxy,414,15,192,6
ORG405,International Telecom Systems,Telecom,Large,9226,SYS405,LegacyFileServer91,File Server,12,Red Hat Linux 5,LDAP,HTTP,No,No,AES-256,Yes,No,8.03,Low,Critical,8320109,792,14.06,Low,Yes,GDPR,Basic,Moderate,6,Identity Proxy,1019,28,392,65
ORG406,Delta Insurance Corp,Insurance,Medium,1225,SYS406,LegacyERPSystem22,ERP System,13,Oracle Linux 6,LDAP,RDP,No,No,AES-256,Yes,No,8.55,Low,Low,1409969,256,18.17,Low,Yes,None,Basic,Comprehensive,16,Identity Proxy,457,45,70,6
ORG407,Prime Transportation Inc,Transportation,Small,430,SYS407,LegacyEmbeddedSystem95,Embedded System,30,IBM z/OS,Local Accounts,JDBC,No,No,SSL 2.0,Yes,No,1.0,Very High,High,6873609,96,22.21,Critical,Yes,ISO 27001,None,None,12,Replacement Required,33,50,247,7
ORG408,Omega Telecom Inc,Telecom,Large,2347,SYS408,LegacyERPSystem1,ERP System,7,Red Hat Linux 5,Kerberos,FTP,Yes,No,AES-128,Yes,No,10.0,Low,High,3290038,849,13.97,Low,Yes,None,Basic,Moderate,23,API Gateway,485,23,183,49
ORG409,Delta Transportation Corp,Transportation,Medium,1125,SYS409,LegacyMainframe68,Mainframe,29,UNIX AIX,Local Accounts,HTTP,No,No,DES,Yes,No,1.0,Very High,High,5151373,281,9.71,Critical,No,GDPR,None,None,30,Replacement Required,211,5,81,15
ORG410,Global Telecom Corp,Telecom,Enterprise,36917,SYS410,LegacyClient-Server46,Client-Server,17,Windows Server 2003,NTLM,LDAP,No,No,3DES,Yes,No,4.27,High,High,4228805,3754,22.28,High,No,None,Basic,Moderate,34,Identity Proxy,254,15,101,181
ORG411,Global Retail Solutions,Retail,Small,195,SYS411,LegacyMainframe93,Mainframe,19,Oracle Linux 6,LDAP,SMB,No,No,3DES,Yes,No,2.99,Very High,Critical,14941235,95,23.73,Critical,Yes,ISO 27001,None,Moderate,5,Replacement Required,283,48,395,2
ORG412,Delta Energy Solutions,Energy,Small,105,SYS412,LegacyMainframe20,Mainframe,19,Windows Server 2008,LDAP,JDBC,No,No,3DES,Yes,No,4.2,High,High,5745039,53,14.87,High,Yes,ISO 27001,Basic,Moderate,15,Identity Proxy,174,36,72,4
ORG413,Delta Telecom Inc,Telecom,Medium,1076,SYS413,LegacyClient-Server55,Client-Server,14,Red Hat Linux 5,Certificate-based,SSH,No,No,AES-128,Yes,No,7.75,Low,Low,1581683,412,10.9,Low,Yes,GDPR,Advanced,Moderate,9,Identity Proxy,500,30,49,17
ORG414,Prime Banking Systems,Banking,Large,2745,SYS414,LegacyMainframe32,Mainframe,27,Solaris 10,None,LDAP,No,No,SSL 2.0,No,No,1.27,Very High,Critical,13340128,1372,93.0,Critical,No,PCI-DSS,None,None,28,Replacement Required,86,187,216,58
ORG415,National Education Inc,Education,Enterprise,21912,SYS415,LegacyMainframe43,Mainframe,15,Windows Server 2008,LDAP,SSH,No,No,AES-128,Yes,No,6.94,Medium,Low,1576414,3764,10.96,Medium,No,ISO 27001,Basic,Comprehensive,28,Identity Proxy,479,11,372,79
ORG416,National Education Solutions,Education,Large,4961,SYS416,LegacyDesktopApplication44,Desktop Application,13,Oracle Linux 6,Kerberos,ODBC,No,No,AES-128,Yes,No,6.84,Medium,Critical,16862241,1732,9.93,Medium,Yes,GDPR,Basic,Moderate,2,Identity Proxy,1086,33,80,45
ORG417,National Government Corp,Government,Large,8235,SYS417,LegacyLegacyDatabase22,Legacy Database,13,Red Hat Linux 5,Active Directory,Telnet,No,No,TLS 1.1,Yes,No,5.5,Medium,Medium,2296241,1647,23.6,Medium,Yes,ISO 27001,Basic,Comprehensive,9,Identity Proxy,811,9,277,88
ORG418,Gamma Transportation Corp,Transportation,Medium,765,SYS418,LegacyEmbeddedSystem21,Embedded System,16,Windows Server 2003,Password-only,SSH,No,No,SSL 2.0,Yes,No,5.3,Medium,High,4833340,362,23.54,Medium,Yes,ISO 27001,Basic,Moderate,23,Identity Proxy,764,255,340,15
ORG419,Omega Transportation Inc,Transportation,Medium,1927,SYS419,LegacyMainframe35,Mainframe,29,UNIX AIX,None,JDBC,No,No,DES,No,No,1.0,Very High,High,6870635,237,103.51,Critical,Yes,None,None,None,23,Replacement Required,151,199,50,16
ORG420,Alpha Banking Group,Banking,Large,4040,SYS420,LegacyLegacyDatabase29,Legacy Database,13,Windows Server 2008,Active Directory,SMB,No,No,AES-256,Yes,No,7.88,Low,Critical,7696638,1944,22.14,Low,Yes,SOX,Advanced,Comprehensive,5,Identity Proxy,666,25,59,136
ORG421,Beta Government Systems,Government,Medium,533,SYS421,LegacyClient-Server24,Client-Server,16,Red Hat Linux 5,Password-only,ODBC,No,No,SSL 2.0,Yes,No,4.08,High,High,3960057,237,11.26,High,No,FISMA,Basic,Moderate,27,Identity Proxy,252,238,105,21
ORG422,Global Insurance Corp,Insurance,Medium,861,SYS422,LegacyLegacyDatabase93,Legacy Database,14,Windows Server 2012,Kerberos,LDAP,No,No,TLS 1.1,Yes,No,4.95,High,Low,1553336,451,17.73,High,Yes,None,Basic,Moderate,8,Identity Proxy,248,20,262,41
ORG423,Prime Telecom Corp,Telecom,Small,434,SYS423,LegacyMainframe26,Mainframe,18,Oracle Linux 6,LDAP,HTTP,No,No,3DES,Yes,No,4.65,High,Medium,2675788,15,10.11,High,Yes,ISO 27001,Basic,Basic,6,Identity Proxy,34,11,307,1
ORG424,Global Manufacturing Inc,Manufacturing,Large,6611,SYS424,LegacyERPSystem46,ERP System,7,Oracle Linux 6,LDAP,SOAP,No,No,AES-256,Yes,No,9.2,Low,Medium,922238,591,9.65,Low,Yes,ISO 27001,Advanced,Comprehensive,10,Identity Proxy,366,19,42,22
ORG425,National Government Group,Government,Medium,1902,SYS425,LegacyFileServer77,File Server,15,Windows Server 2008,Certificate-based,Telnet,No,No,TLS 1.1,Yes,No,4.45,High,Low,1623875,282,9.22,High,No,FISMA,Basic,Comprehensive,25,Identity Proxy,52,43,107,9
ORG426,United Manufacturing Corp,Manufacturing,Large,3231,SYS426,LegacyEmbeddedSystem15,Embedded System,24,Windows XP,Password-only,LDAP,No,No,DES,Yes,No,2.32,Very High,Low,2470019,504,21.79,Critical,Yes,GDPR,None,None,16,Replacement Required,105,249,258,39
ORG427,United Transportation Solutions,Transportation,Medium,1989,SYS427,LegacyEmbeddedSystem69,Embedded System,19,Windows Server 2003,LDAP,Telnet,No,No,3DES,Yes,No,4.2,High,High,4972852,317,15.7,High,No,GDPR,Basic,Moderate,26,Identity Proxy,364,20,226,16
ORG428,Beta Insurance Corp,Insurance,Large,8729,SYS428,LegacyLegacyDatabase45,Legacy Database,11,Windows Server 2008,Certificate-based,JDBC,No,No,AES-256,Yes,No,8.89,Low,Low,1207497,1939,9.4,Low,Yes,ISO 27001,Advanced,Moderate,6,Identity Proxy,736,40,272,187
ORG429,International Education Corp,Education,Enterprise,19133,SYS429,LegacyEmbeddedSystem62,Embedded System,29,AS/400,None,RDP,No,No,None,No,No,1.0,Very High,High,7033125,2564,40.88,Critical,Yes,ISO 27001,None,None,19,Replacement Required,220,77,389,73
ORG430,Prime Transportation Systems,Transportation,Enterprise,11979,SYS430,LegacyMonolithicWebApp83,Monolithic Web App,10,Red Hat Linux 5,Active Directory,SSH,No,No,TLS 1.1,Yes,No,5.69,Medium,Low,1159181,2613,20.25,Medium,Yes,ISO 27001,Basic,Moderate,22,Identity Proxy,1080,24,270,138
ORG431,Beta Banking Solutions,Banking,Medium,820,SYS431,LegacyMainframe49,Mainframe,16,Windows Server 2008,Password-only,Telnet,No,No,3DES,Yes,No,4.46,High,Critical,21296447,332,16.87,High,No,PCI-DSS,Basic,Moderate,35,Identity Proxy,146,266,110,13
ORG432,Beta Manufacturing Corp,Manufacturing,Large,5281,SYS432,LegacyMainframe47,Mainframe,22,Solaris 10,Password-only,JDBC,No,No,SSL 2.0,Yes,No,3.35,High,Low,2372797,1477,13.01,High,No,ISO 27001,None,None,24,Network Overlay,361,267,129,61
ORG433,International Transportation Systems,Transportation,Large,4749,SYS433,LegacyMainframe6,Mainframe,22,Windows XP,Password-only,JDBC,No,No,None,Yes,No,1.8,Very High,Medium,3193270,1133,11.0,Critical,Yes,GDPR,None,None,13,Replacement Required,167,93,321,73
ORG434,Gamma Banking Corp,Banking,Medium,1133,SYS434,LegacyMainframe76,Mainframe,26,Windows XP,Local Accounts,JDBC,No,No,None,Yes,No,1.0,Very High,Critical,13569959,166,19.24,Critical,Yes,SOX,None,Basic,6,Replacement Required,287,11,287,14
ORG435,Prime Energy Systems,Energy,Large,9118,SYS435,LegacyMainframe17,Mainframe,24,AS/400,Password-only,SOAP,No,No,None,Yes,No,2.77,Very High,Critical,19453804,974,22.15,Critical,Yes,GDPR,None,None,5,Replacement Required,294,423,341,70
ORG436,Gamma Education Corp,Education,Medium,1777,SYS436,LegacyFileServer36,File Server,5,Windows Server 2012,Kerberos,SSH,Yes,No,TLS 1.1,Yes,No,10.0,Low,Low,575534,107,10.28,Low,Yes,ISO 27001,Advanced,Comprehensive,9,API Gateway,830,25,116,10
ORG437,Gamma Transportation Systems,Transportation,Medium,683,SYS437,LegacyClient-Server47,Client-Server,12,Windows Server 2012,LDAP,SOAP,No,No,AES-128,Yes,No,8.53,Low,High,6076211,171,23.04,Low,Yes,GDPR,Basic,Moderate,17,Identity Proxy,658,30,239,15
ORG438,Beta Telecom Inc,Telecom,Enterprise,30556,SYS438,LegacyDesktopApplication50,Desktop Application,11,Windows Server 2012,Certificate-based,LDAP,No,No,AES-256,Yes,No,7.42,Low,Low,1164957,3002,19.2,Low,Yes,GDPR,Advanced,Moderate,9,Identity Proxy,662,29,111,196
ORG439,United Insurance Corp,Insurance,Large,4859,SYS439,LegacyERPSystem36,ERP System,12,Windows Server 2012,Active Directory,FTP,No,No,TLS 1.1,Yes,No,6.46,Medium,Low,1354056,1387,11.19,Medium,Yes,ISO 27001,Basic,Moderate,16,Identity Proxy,715,43,278,51
ORG440,Beta Insurance Group,Insurance,Small,129,SYS440,LegacyERPSystem52,ERP System,7,Red Hat Linux 5,LDAP,ODBC,No,No,AES-128,Yes,No,8.79,Low,Low,862750,70,11.41,Low,Yes,None,Advanced,Comprehensive,14,Identity Proxy,623,45,120,1
ORG441,Gamma Healthcare Systems,Healthcare,Medium,1959,SYS441,LegacyERPSystem46,ERP System,11,Red Hat Linux 5,LDAP,Telnet,No,No,TLS 1.1,Yes,No,5.52,Medium,Medium,1658633,485,12.75,Medium,Yes,HIPAA,Basic,Comprehensive,19,Identity Proxy,858,35,304,36
ORG442,Beta Transportation Corp,Transportation,Medium,521,SYS442,LegacyLegacyDatabase28,Legacy Database,6,Red Hat Linux 5,LDAP,SMB,No,Yes,TLS 1.1,Yes,No,10.0,Low,High,4921959,445,14.5,Low,Yes,GDPR,Advanced,Comprehensive,10,Identity Proxy,1014,33,357,43
ORG443,United Retail Systems,Retail,Medium,1619,SYS443,LegacyMonolithicWebApp53,Monolithic Web App,14,Windows Server 2012,Kerberos,SMB,No,No,TLS 1.1,Yes,No,6.24,Medium,Low,1453767,289,21.02,Medium,Yes,None,Basic,Comprehensive,15,Identity Proxy,879,12,388,17
ORG444,Beta Education Corp,Education,Medium,1611,SYS444,LegacyFileServer14,File Server,13,Oracle Linux 6,Active Directory,Telnet,No,No,AES-128,Yes,No,7.52,Low,Critical,16280628,183,16.68,Low,Yes,ISO 27001,Basic,Comprehensive,6,Identity Proxy,655,49,347,17
ORG445,Global Healthcare Corp,Healthcare,Large,7049,SYS445,LegacyFileServer48,File Server,6,Windows Server 2012,Active Directory,SOAP,Yes,Yes,AES-256,Yes,No,10.0,Low,Critical,9339295,1431,16.83,Low,Yes,HIPAA,Advanced,Comprehensive,1,API Gateway,724,34,241,132
ORG446,Global Retail Inc,Retail,Large,4193,SYS446,LegacyEmbeddedSystem79,Embedded System,24,Solaris 10,None,SSH,No,No,None,No,No,2.8,Very High,High,3465137,553,46.09,Critical,No,GDPR,None,Basic,29,Replacement Required,117,342,250,21
ORG447,Alpha Energy Systems,Energy,Enterprise,47871,SYS447,LegacyFileServer2,File Server,7,Windows Server 2012,Kerberos,RDP,Yes,No,AES-128,Yes,No,10.0,Low,Medium,1032466,4065,9.89,Low,Yes,GDPR,Basic,Comprehensive,23,API Gateway,527,25,134,111
ORG448,Beta Transportation Inc,Transportation,Medium,1766,SYS448,LegacyClient-Server81,Client-Server,19,Oracle Linux 6,NTLM,Telnet,No,No,TLS 1.0,Yes,No,3.94,High,Medium,2295617,222,18.44,High,Yes,ISO 27001,None,Basic,23,Identity Proxy,223,21,367,5
ORG449,Beta Banking Systems,Banking,Large,6747,SYS449,LegacyClient-Server81,Client-Server,11,Windows Server 2012,Active Directory,FTP,No,No,TLS 1.1,Yes,No,5.9,Medium,Medium,1397283,658,15.91,Medium,Yes,SOX,Basic,Moderate,18,Identity Proxy,468,36,437,14
ORG450,Gamma Healthcare Solutions,Healthcare,Medium,1360,SYS450,LegacyFileServer95,File Server,10,Windows Server 2012,Kerberos,Telnet,No,No,AES-128,Yes,No,7.69,Low,Critical,15517611,423,17.71,Low,Yes,HIPAA,Advanced,Comprehensive,3,Identity Proxy,860,44,337,26
ORG451,Omega Government Systems,Government,Enterprise,22639,SYS451,LegacyMainframe96,Mainframe,15,Red Hat Linux 5,Kerberos,SMB,No,No,TLS 1.1,Yes,No,5.8,Medium,Critical,8824735,2900,9.34,Medium,Yes,ISO 27001,Basic,Comprehensive,4,Identity Proxy,569,10,208,222
ORG452,Prime Insurance Solutions,Insurance,Medium,1320,SYS452,LegacyLegacyDatabase14,Legacy Database,9,Red Hat Linux 5,Kerberos,LDAP,Yes,No,TLS 1.1,Yes,No,9.17,Low,Medium,1426720,184,20.71,Low,Yes,GDPR,Basic,Comprehensive,20,API Gateway,798,43,412,7
ORG453,Prime Transportation Inc,Transportation,Medium,910,SYS453,LegacyDesktopApplication10,Desktop Application,15,Windows Server 2008,Certificate-based,Telnet,No,No,TLS 1.1,Yes,No,5.92,Medium,High,4218860,250,17.66,Medium,No,ISO 27001,Basic,Moderate,25,Identity Proxy,549,25,249,20
ORG454,National Retail Group,Retail,Large,5048,SYS454,LegacyMonolithicWebApp92,Monolithic Web App,10,Windows Server 2008,Active Directory,SMB,No,No,AES-256,Yes,No,7.69,Low,High,3951931,1662,20.72,Low,Yes,None,Advanced,Comprehensive,15,Identity Proxy,981,18,299,62
ORG455,Delta Transportation Solutions,Transportation,Enterprise,14904,SYS455,LegacyFileServer3,File Server,15,Windows Server 2012,LDAP,SMB,No,No,TLS 1.1,Yes,No,4.39,High,Low,1680718,2191,23.84,High,No,None,Basic,Moderate,31,Identity Proxy,117,43,197,147
ORG456,Global Government Corp,Government,Small,451,SYS456,LegacyMainframe72,Mainframe,29,Windows XP,Password-only,RDP,No,No,None,Yes,No,1.79,Very High,Low,2960255,53,18.32,Critical,Yes,ISO 27001,None,None,19,Replacement Required,184,190,192,4
ORG457,Prime Education Solutions,Education,Large,2386,SYS457,LegacyFileServer1,File Server,9,Windows Server 2012,Certificate-based,FTP,Yes,No,AES-256,Yes,No,10.0,Low,High,5362215,521,10.22,Low,Yes,ISO 27001,Basic,Moderate,11,API Gateway,455,17,400,48
ORG458,Global Banking Systems,Banking,Medium,589,SYS458,LegacyClient-Server86,Client-Server,10,Oracle Linux 6,Active Directory,LDAP,No,No,AES-128,Yes,No,9.04,Low,High,3591975,238,19.18,Low,Yes,PCI-DSS,Basic,Moderate,10,Identity Proxy,691,14,415,15
ORG459,United Healthcare Corp,Healthcare,Large,3971,SYS459,LegacyERPSystem28,ERP System,15,Windows Server 2012,LDAP,SMB,No,No,AES-256,Yes,No,6.97,Medium,Critical,19354736,1106,19.38,Medium,No,GDPR,Basic,Moderate,34,Identity Proxy,1027,18,385,29
ORG460,International Banking Solutions,Banking,Large,5836,SYS460,LegacyFileServer26,File Server,8,Windows Server 2012,Active Directory,SMB,No,No,AES-256,Yes,No,9.86,Low,High,3114323,1138,19.34,Low,Yes,PCI-DSS,Advanced,Moderate,10,Identity Proxy,589,28,227,111
ORG461,Delta Energy Inc,Energy,Medium,1070,SYS461,LegacyFileServer51,File Server,7,Oracle Linux 6,Active Directory,Telnet,Yes,No,TLS 1.1,Yes,No,9.15,Low,Low,799028,236,8.46,Low,Yes,GDPR,Basic,Comprehensive,14,API Gateway,486,40,73,11
ORG462,Alpha Telecom Inc,Telecom,Medium,1184,SYS462,LegacyMainframe15,Mainframe,29,Windows XP,Local Accounts,FTP,No,No,None,Yes,No,1.3,Very High,Medium,3543116,199,12.7,Critical,No,None,None,Basic,32,Replacement Required,341,36,295,10
ORG463,Omega Retail Solutions,Retail,Small,68,SYS463,LegacyEmbeddedSystem37,Embedded System,22,IBM z/OS,None,FTP,No,No,DES,No,No,2.12,Very High,Medium,3150595,61,80.43,Critical,Yes,None,None,Basic,21,Replacement Required,135,137,432,2
ORG464,Alpha Banking Solutions,Banking,Small,307,SYS464,LegacyERPSystem46,ERP System,9,Red Hat Linux 5,Kerberos,SMB,Yes,No,TLS 1.1,Yes,No,8.37,Low,Medium,1248723,11,18.66,Low,Yes,SOX,Basic,Moderate,11,API Gateway,635,9,117,1
ORG465,National Insurance Group,Insurance,Large,6001,SYS465,LegacyLegacyDatabase85,Legacy Database,12,Windows Server 2008,Active Directory,HTTP,No,No,AES-256,Yes,No,8.36,Low,High,3157507,1575,16.05,Low,Yes,None,Advanced,Moderate,15,Identity Proxy,708,33,281,124
ORG466,International Insurance Systems,Insurance,Medium,1440,SYS466,LegacyMainframe47,Mainframe,26,Windows XP,None,SMB,No,No,SSL 2.0,No,No,1.88,Very High,Low,2776970,157,62.87,Critical,Yes,None,None,Basic,13,Replacement Required,102,232,284,3
ORG467,Prime Retail Solutions,Retail,Large,3588,SYS467,LegacyFileServer16,File Server,15,Windows Server 2008,LDAP,JDBC,No,No,AES-128,Yes,No,7.97,Low,Low,1595862,1043,22.57,Low,No,ISO 27001,Basic,Comprehensive,28,Identity Proxy,681,17,51,69
